huboid,name,party,sdName,sggName,office,sgTypecode,list_rank,seat_count,estimated_electable,status,age,birthday,criminal_record,has_criminal,criminal_categories,offense_summary,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,has_tax,economic_trust_record,tax_100m_or_more,nec_detail_url,criminal_pdf_url
100165007,유정자,국민의힘,경상북도,성주군,기초의원 비례,9,1,1,Y,등록,56,19700113,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165007,
100164264,김미경,국민의힘,경상북도,안동시,기초의원 비례,9,1,2,Y,등록,60,19660503,1건,Y,사기,사기김미경 / 징역6월집행유예2년,1196,119만원,0,0원,Y,Y,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164264,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4706/Hb100164264/junkwa/20260514124734738_9.PDF
100164268,김홍기,국민의힘,경상북도,안동시,기초의원 비례,9,2,2,Y,등록,50,19760303,1건,Y,공직선거법; 음주·위험운전; 도로교통,『공직선거법』 / 2003-08-01,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164268,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4706/Hb100164268/junkwa/20260514125242719_7.PDF
100164142,김미옥,국민의힘,경상북도,영덕군,기초의원 비례,9,1,1,Y,등록,65,19610125,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164142,
100164352,최민경,국민의힘,경상북도,영양군,기초의원 비례,9,1,1,Y,등록,59,19660923,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164352,
100165800,조현숙,국민의힘,경상북도,영주시,기초의원 비례,9,1,2,Y,등록,57,19690401,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165800,
100165820,오자금,국민의힘,경상북도,영주시,기초의원 비례,9,2,2,Y,등록,61,19641017,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165820,
100165483,김명희,국민의힘,경상북도,영천시,기초의원 비례,9,1,2,Y,등록,51,19741107,1건,Y,공직선거법; 교통사고,『공직선거법』 / 2026-04-10,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165483,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4709/Hb100165483/junkwa/20260515131749830_11.PDF
100165484,김상운,국민의힘,경상북도,영천시,기초의원 비례,9,2,2,Y,등록,45,19810210,없음,N,,,824,82만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165484,
100165650,전선희,국민의힘,경상북도,예천군,기초의원 비례,9,1,1,Y,등록,63,19620914,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165650,
100165001,최윤정,국민의힘,경상북도,울릉군,기초의원 비례,9,1,1,Y,등록,60,19660426,없음,N,,,188,18만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165001,
100164891,박명숙,국민의힘,경상북도,울진군,기초의원 비례,9,1,1,Y,등록,57,19680701,1건,Y,공직선거법; 음주·위험운전,『공직선거법』 / 2013-06-21,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164891,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4724/Hb100164891/junkwa/20260515105423137_7.PDF
100164546,이귀애,국민의힘,경상북도,의성군,기초의원 비례,9,1,2,Y,등록,63,19630509,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164546,
100164545,윤형호,국민의힘,경상북도,의성군,기초의원 비례,9,2,2,Y,등록,45,19800717,1건,Y,음주·위험운전; 도로교통,"도로교통법위반(음주운전)국민의힘 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164545,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4719/Hb100164545/junkwa/20260515100333522_13.PDF
100165321,변소영,국민의힘,경상북도,청도군,기초의원 비례,9,1,1,Y,등록,53,19730130,없음,N,,,410,41만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165321,
100164442,황성경,국민의힘,경상북도,청송군,기초의원 비례,9,1,1,Y,등록,68,19580413,1건,Y,공직선거법,황성경 / 징역1년집행유예2년,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164442,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4720/Hb100164442/junkwa/20260515111749449_10.PDF
100164835,박은화,국민의힘,경상북도,칠곡군,기초의원 비례,9,1,1,Y,등록,60,19660125,없음,N,,,1887,188만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164835,
100164795,박정숙,국민의힘,경상북도,포항시,기초의원 비례,9,1,4,Y,등록,69,19561001,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164795,
100164806,김승리,국민의힘,경상북도,포항시,기초의원 비례,9,2,4,Y,등록,34,19911128,1건,Y,폭력; 공무집행방해,"김승리공무집행방해공용물건손상상해전과기 / 벌금5,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164806,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4702/Hb100164806/junkwa/20260514171525936_9.PDF
100164813,김보람,국민의힘,경상북도,포항시,기초의원 비례,9,3,4,Y,등록,39,19860821,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164813,
100164826,장창한,국민의힘,경상북도,포항시,기초의원 비례,9,4,4,Y,등록,40,19860218,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164826,
100164466,김은주,국민의힘,대구광역시,군위군,기초의원 비례,9,1,1,Y,등록,61,19650505,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164466,
100164827,윤정혜,국민의힘,대구광역시,남구,기초의원 비례,9,1,1,Y,등록,58,19680315,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164827,
100164833,심은진,국민의힘,대구광역시,남구,기초의원 비례,9,2,1,N,등록,61,19650409,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164833,
100165191,배무연,국민의힘,대구광역시,달서구,기초의원 비례,9,1,3,Y,등록,66,19591211,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165191,
100165199,김철희,국민의힘,대구광역시,달서구,기초의원 비례,9,2,3,Y,등록,63,19630128,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165199,
100164851,전순애,국민의힘,대구광역시,달성군,기초의원 비례,9,1,2,Y,등록,62,19630815,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164851,
100165367,민영혜,국민의힘,대구광역시,동구,기초의원 비례,9,1,2,Y,등록,46,19800519,1건,Y,특가법; 음주·위험운전; 도로교통,전과기록형량(처분결과)특정범죄가중처벌등에관한법률위반(도주차량)징역8월집행유예2년도로교통법위반(음주운전)도로교통법위반(사고후미조치) / 징역8월집행유예2년,158,15만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165367,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2702/Hb100165367/junkwa/20260515144335568_5.PDF
100165380,권현구,국민의힘,대구광역시,동구,기초의원 비례,9,2,2,Y,등록,34,19910914,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165380,
100165596,고정애,국민의힘,대구광역시,북구,기초의원 비례,9,1,3,Y,등록,49,19770116,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165596,
100165599,서효림,국민의힘,대구광역시,북구,기초의원 비례,9,2,3,Y,등록,43,19821104,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165599,
100164403,김옥련,국민의힘,대구광역시,서구,기초의원 비례,9,1,1,Y,등록,60,19660105,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164403,
100164439,손주형,국민의힘,대구광역시,서구,기초의원 비례,9,2,1,N,등록,32,19940419,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164439,
100165442,이지영,국민의힘,대구광역시,수성구,기초의원 비례,9,1,3,Y,등록,49,19761020,없음,N,,,1451,145만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165442,
100165450,김순덕,국민의힘,대구광역시,수성구,기초의원 비례,9,2,3,Y,등록,50,19750807,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165450,
100165005,유성자,국민의힘,대구광역시,중구,기초의원 비례,9,1,1,Y,등록,74,19510615,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165005,
100164978,이도겸,국민의힘,대구광역시,중구,기초의원 비례,9,2,1,N,등록,34,19920224,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164978,
100164754,도예린,국민의힘,대전광역시,대덕구,기초의원 비례,9,1,1,Y,등록,29,19961212,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164754,
100164014,김혜원,국민의힘,대전광역시,동구,기초의원 비례,9,1,1,Y,등록,45,19801014,없음,N,,,4904,490만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164014,
100165203,함미정,국민의힘,대전광역시,서구,기초의원 비례,9,1,2,Y,등록,61,19641230,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165203,
100165248,유미자,국민의힘,대전광역시,유성구,기초의원 비례,9,1,2,Y,등록,58,19670811,없음,N,,,972,97만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165248,
100164344,홍성옥,국민의힘,대전광역시,중구,기초의원 비례,9,1,1,Y,등록,70,19550922,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164344,
100164178,남윤주,국민의힘,부산광역시,강서구,기초의원 비례,9,1,1,Y,등록,33,19920728,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164178,
100165548,권보성,국민의힘,부산광역시,금정구,기초의원 비례,9,1,2,Y,등록,60,19651003,1건,Y,교통사고,"별지제12호서식의(카)]선거명 / 벌금3,000,000원",74961,"7,496만원",0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165548,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2612/Hb100165548/junkwa/20260515132111267_7.PDF
100165674,이진희,국민의힘,부산광역시,기장군,기초의원 비례,9,1,1,Y,등록,56,19700502,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165674,
100164868,정수아,국민의힘,부산광역시,남구,기초의원 비례,9,1,2,Y,등록,23,20020817,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164868,
100165062,임해분,국민의힘,부산광역시,동구,기초의원 비례,9,1,1,Y,등록,65,19600609,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165062,
100164427,안선영,국민의힘,부산광역시,동래구,기초의원 비례,9,1,2,Y,등록,43,19820907,없음,N,,,1846,184만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164427,
100165326,고은지,국민의힘,부산광역시,부산진구,기초의원 비례,9,1,2,Y,등록,45,19801022,1건,Y,명예훼손,정보통신밍이용촉진및정보보호등에관한법률위반(명예훼손),0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165326,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2605/Hb100165326/junkwa/20260515175155730_8.PDF
100165337,박미점,국민의힘,부산광역시,부산진구,기초의원 비례,9,2,2,Y,등록,66,19600210,1건,Y,,"•耄걱12t&1국:文24•싴시言떨는피리리부부근후7`쳠구하흐격이일시거이결지10죠」하따라전괴기특에관한증명서를위와같이제즐합니다,부산진구선거관리위원회귀중저촣4홯주거 / 2008-05-21",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165337,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2605/Hb100165337/junkwa/20260515133543224_7.PDF
100164401,최태숙,국민의힘,부산광역시,북구,기초의원 비례,9,1,2,Y,등록,67,19590118,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164401,
100165166,김지윤,국민의힘,부산광역시,사상구,기초의원 비례,9,1,1,Y,등록,26,19991120,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165166,
100165063,김예종,국민의힘,부산광역시,사하구,기초의원 비례,9,1,2,Y,등록,61,19650425,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165063,
100165065,양영진,국민의힘,부산광역시,사하구,기초의원 비례,9,2,2,Y,등록,59,19670104,1건,Y,음주·위험운전; 도로교통,"도로교통법위반(음주운전)국민의힘 / 벌금1,500,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165065,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2611/Hb100165065/junkwa/20260515093726007_1.PDF
100164726,김수현,국민의힘,부산광역시,서구,기초의원 비례,9,1,1,Y,등록,55,19710115,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164726,
100165308,김성매,국민의힘,부산광역시,수영구,기초의원 비례,9,1,1,Y,등록,68,19580306,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165308,
100164497,정창동,국민의힘,부산광역시,연제구,기초의원 비례,9,1,2,Y,등록,64,19620210,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164497,
100165386,김보경,국민의힘,부산광역시,영도구,기초의원 비례,9,1,1,Y,등록,47,19780828,1건,Y,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165386,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2604/Hb100165386/junkwa/20260514190624015_11.PDF
100165307,윤보영,국민의힘,부산광역시,중구,기초의원 비례,9,1,1,Y,등록,40,19851223,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165307,
100164154,김선희,국민의힘,부산광역시,해운대구,기초의원 비례,9,1,2,Y,등록,37,19890225,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164154,
100165167,은명주,국민의힘,서울특별시,강남구,기초의원 비례,9,1,3,Y,등록,63,19620804,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165167,
100165176,배근희,국민의힘,서울특별시,강남구,기초의원 비례,9,2,3,Y,등록,65,19610310,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165176,
100165184,황아성,국민의힘,서울특별시,강남구,기초의원 비례,9,3,3,Y,등록,38,19870711,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165184,
100165556,이경숙,국민의힘,서울특별시,강동구,기초의원 비례,9,1,2,Y,등록,47,19790131,없음,N,,,585,58만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165556,
100165314,김미리,국민의힘,서울특별시,강북구,기초의원 비례,9,1,2,Y,등록,60,19651106,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165314,
100165320,최효재,국민의힘,서울특별시,강북구,기초의원 비례,9,2,2,Y,등록,44,19811024,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165320,
100165328,전혜영,국민의힘,서울특별시,강서구,기초의원 비례,9,1,3,Y,등록,58,19680522,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165328,
100165329,김치곤,국민의힘,서울특별시,강서구,기초의원 비례,9,2,3,Y,등록,43,19820724,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165329,
100165333,강하림,국민의힘,서울특별시,강서구,기초의원 비례,9,3,3,Y,등록,43,19820928,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165333,
100165433,최인정,국민의힘,서울특별시,관악구,기초의원 비례,9,1,3,Y,등록,48,19770717,없음,N,,,20912,"2,091만원",0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165433,
100165455,박영란,국민의힘,서울특별시,관악구,기초의원 비례,9,2,3,Y,등록,63,19630422,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165455,
100164631,유승연,국민의힘,서울특별시,광진구,기초의원 비례,9,1,2,Y,등록,52,19740418,없음,N,,,206,20만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164631,
100164634,김병선,국민의힘,서울특별시,광진구,기초의원 비례,9,2,2,Y,등록,62,19630630,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164634,
100164718,고경희,국민의힘,서울특별시,구로구,기초의원 비례,9,1,2,Y,등록,51,19750103,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164718,
100165262,황수진,국민의힘,서울특별시,금천구,기초의원 비례,9,1,1,Y,등록,27,19981211,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165262,
100165143,김서연,국민의힘,서울특별시,노원구,기초의원 비례,9,1,3,Y,등록,26,20000509,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165143,
100165318,하금연,국민의힘,서울특별시,도봉구,기초의원 비례,9,1,2,Y,등록,62,19640505,1건,Y,공직선거법; 보험·금융,『공직선거법』 / 1996-02-05,9549,954만원,8554,855만원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165318,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1110/Hb100165318/junkwa/20260515143815011_8.PDF
100165075,김순자,국민의힘,서울특별시,동대문구,기초의원 비례,9,1,2,Y,등록,67,19590214,3건,Y,음주·위험운전; 폭력; 도로교통,업무상과실치상폭력행위등처벌에관한법를위반도로교통법위반(음주측정거부),0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165075,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1106/Hb100165075/junkwa/20260514170152255_7.PDF
100165078,원옥선,국민의힘,서울특별시,동대문구,기초의원 비례,9,2,2,Y,등록,67,19581017,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165078,
100165858,나주영,국민의힘,서울특별시,동작구,기초의원 비례,9,1,2,Y,등록,39,19870407,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165858,
100164525,원성혜,국민의힘,서울특별시,마포구,기초의원 비례,9,1,2,Y,등록,27,19990216,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164525,
100164529,이채원,국민의힘,서울특별시,마포구,기초의원 비례,9,2,2,Y,등록,59,19670215,1건,Y,공직선거법,"선거국민의힘공직선거법위반 / 벌금2,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164529,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1114/Hb100164529/junkwa/20260514192417759_8.PDF
100164830,김이나,국민의힘,서울특별시,서대문구,기초의원 비례,9,1,2,Y,등록,35,19910114,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164830,
100165752,정민우,국민의힘,서울특별시,서초구,기초의원 비례,9,1,2,Y,등록,44,19820324,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165752,
100165776,김태림,국민의힘,서울특별시,서초구,기초의원 비례,9,2,2,Y,등록,56,19690814,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165776,
100165797,김연정,국민의힘,서울특별시,서초구,기초의원 비례,9,3,2,N,등록,32,19940117,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165797,
100165261,이경미,국민의힘,서울특별시,성동구,기초의원 비례,9,1,2,Y,등록,46,19800125,없음,N,,,3228,322만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165261,
100165281,홍성원,국민의힘,서울특별시,성동구,기초의원 비례,9,2,2,Y,등록,67,19590430,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165281,
100165029,김자연,국민의힘,서울특별시,성북구,기초의원 비례,9,1,3,Y,등록,42,19840222,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165029,
100165401,강정선,국민의힘,서울특별시,송파구,기초의원 비례,9,1,3,Y,등록,69,19561205,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165401,
100165404,김언주,국민의힘,서울특별시,송파구,기초의원 비례,9,2,3,Y,등록,58,19671017,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165404,
100165636,양찬효,국민의힘,서울특별시,양천구,기초의원 비례,9,1,2,Y,등록,56,19691211,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165636,
100165637,조연이,국민의힘,서울특별시,양천구,기초의원 비례,9,2,2,Y,등록,55,19700917,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165637,
100164763,이순우,국민의힘,서울특별시,영등포구,기초의원 비례,9,1,2,Y,등록,63,19620720,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164763,
100165118,강문숙,국민의힘,서울특별시,용산구,기초의원 비례,9,1,2,Y,등록,65,19601214,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165118,
100165126,최경화,국민의힘,서울특별시,용산구,기초의원 비례,9,2,2,Y,등록,60,19651226,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165126,
100165579,이효주,국민의힘,서울특별시,은평구,기초의원 비례,9,1,2,Y,등록,28,19970818,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165579,
100165170,양민아,국민의힘,서울특별시,종로구,기초의원 비례,9,1,1,Y,등록,52,19731013,1건,Y,공직선거법,『공직선거법』 / 2007-06-13,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165170,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1101/Hb100165170/junkwa/20260515090436570_9.PDF
