huboid,name,party,office,region,sdName,sggName,nec_detail_url,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,criminal_record_disclosure
100158499,심영미,국민의힘,구시군의회의원,강원특별자치도 원주시차선거구,강원특별자치도,원주시차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158499,814,81만원,0,없음
100162656,김종선,국민의힘,구시군의회의원,부산광역시 사상구나선거구,부산광역시,사상구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162656,810,81만원,0,1건
100160880,문현섭,국민의힘,구시군의회의원,서울특별시 강동구다선거구,서울특별시,강동구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160880,804,80만원,0,없음
100162611,박종승,조국혁신당,구시군의회의원,서울특별시 성동구라선거구,서울특별시,성동구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162611,800,80만원,0,1건
100156138,김경민,국민의힘,구시군의회의원,경상남도 사천시라선거구,경상남도,사천시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156138,795,80만원,0,없음
100163618,김연옥,무소속,구시군의회의원,경상북도 봉화군다선거구,경상북도,봉화군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163618,792,79만원,0,없음
100153830,김태균,국민의힘,구시군의회의원,경상남도 통영시라선거구,경상남도,통영시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153830,786,79만원,0,1건
100163625,연규식,국민의힘,시도의원,경상북도 포항시제4선거구,경상북도,포항시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163625,785,79만원,0,없음
100155288,오명제,더불어민주당,구시군의회의원,전북특별자치도 정읍시가선거구,전북특별자치도,정읍시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155288,778,78만원,0,없음
100165668,조혜원,더불어민주당,기초의원비례,부산광역시 기장군,부산광역시,기장군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165668,778,78만원,0,없음
100158564,정구현,국민의힘,구시군의회의원,충청남도 서산시마선거구,충청남도,서산시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158564,777,78만원,0,없음
100164388,정민우,개혁신당,구시군의회의원,서울특별시 강동구바선거구,서울특별시,강동구바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164388,776,78만원,0,없음
100159005,박승엽,국민의힘,시도의원,경상남도 창원시제13선거구,경상남도,창원시제13선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159005,773,77만원,0,없음
100163561,우영식,더불어민주당,시도의원,대구광역시 달서구제4선거구,대구광역시,달서구제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163561,770,77만원,0,없음
100160932,김동하,국민의힘,시도의원,부산광역시 동래구제1선거구,부산광역시,동래구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160932,768,77만원,0,1건
100162877,김인성,더불어민주당,구시군의회의원,광주광역시 서구다선거구,광주광역시,서구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162877,765,77만원,0,3건
100154299,박영주,더불어민주당,구시군의회의원,경상남도 창원시파선거구,경상남도,창원시파선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154299,764,76만원,0,없음
100165490,강영아,더불어민주당,광역의원비례,제주특별자치도 제주특별자치도,제주특별자치도,제주특별자치도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165490,763,76만원,0,1건
100163880,윤오일,더불어민주당,구시군의회의원,경기도 안산시다선거구,경기도,안산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163880,760,76만원,0,1건
100154863,강창수,국민의힘,구시군의회의원,경기도 평택시마선거구,경기도,평택시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154863,759,76만원,0,없음
100163905,신은숙,무소속,구시군의회의원,서울특별시 강서구가선거구,서울특별시,강서구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163905,756,76만원,0,없음
100155119,홍순철,국민의힘,구시군의회의원,충청남도 아산시바선거구,충청남도,아산시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155119,754,75만원,0,없음
100163055,정일경,개혁신당,구시군의회의원,울산광역시 남구마선거구,울산광역시,남구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163055,751,75만원,0,없음
100162360,김영훈,국민의힘,시도의원,인천광역시 서구제1선거구,인천광역시,서구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162360,746,75만원,0,없음
100161112,한경봉,무소속,구시군의회의원,전북특별자치도 군산시바선거구,전북특별자치도,군산시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161112,745,75만원,0,1건
100154933,박해규,더불어민주당,구시군의회의원,경기도 용인시사선거구,경기도,용인시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154933,743,74만원,0,1건
100158463,이기애,국민의힘,구시군의회의원,충청남도 아산시가선거구,충청남도,아산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158463,736,74만원,0,1건
100159269,정준호,더불어민주당,구시군의회의원,경상남도 김해시라선거구,경상남도,김해시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159269,733,73만원,0,2건
100158594,이양섭,국민의힘,기초단체장,충청북도 진천군,충청북도,진천군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158594,721,72만원,549,1건
100159970,박재주,국민의힘,시도의원,충청북도 청주시제6선거구,충청북도,청주시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159970,721,72만원,0,없음
100159563,정인준,무소속,기초단체장,전북특별자치도 임실군,전북특별자치도,임실군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159563,713,71만원,0,1건
100163036,이희승,더불어민주당,구시군의회의원,경기도 수원시파선거구,경기도,수원시파선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163036,706,71만원,0,없음
100163149,원종범,국민의힘,구시군의회의원,경기도 고양시바선거구,경기도,고양시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163149,704,70만원,0,없음
100164739,박근영,더불어민주당,기초단체장,경상북도 경주시,경상북도,경주시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164739,700,70만원,0,없음
100157625,백석민,더불어민주당,구시군의회의원,부산광역시 남구다선거구,부산광역시,남구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157625,700,70만원,0,2건
100165648,고아영,자유와혁신,광역의원비례,인천광역시 인천광역시,인천광역시,인천광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165648,698,70만원,0,없음
100154038,김홍열,국민의힘,구시군의회의원,경상북도 포항시차선거구,경상북도,포항시차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154038,693,69만원,0,3건
100158966,정영길,국민의힘,기초단체장,경상북도 성주군,경상북도,성주군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158966,692,69만원,0,없음
100158754,배준서,국민의힘,구시군의회의원,경기도 수원시타선거구,경기도,수원시타선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158754,686,69만원,0,3건
100154125,엄정은,더불어민주당,구시군의회의원,강원특별자치도 춘천시다선거구,강원특별자치도,춘천시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154125,684,68만원,0,없음
100161247,박우식,국민의힘,구시군의회의원,부산광역시 기장군다선거구,부산광역시,기장군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161247,684,68만원,0,없음
100160730,이지영,더불어민주당,구시군의회의원,부산광역시 동래구라선거구,부산광역시,동래구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160730,677,68만원,677,없음
100161688,송인석,국민의힘,시도의원,대전광역시 동구제1선거구,대전광역시,동구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161688,675,68만원,0,없음
100156676,송현미,더불어민주당,구시군의회의원,경기도 화성시나선거구,경기도,화성시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156676,675,68만원,0,없음
100164905,양순정,더불어민주당,기초의원비례,대구광역시 중구,대구광역시,중구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164905,674,67만원,0,없음
100162432,전진선,국민의힘,기초단체장,경기도 양평군,경기도,양평군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162432,663,66만원,0,없음
100156302,최종혁,국민의힘,구시군의회의원,강원특별자치도 강릉시가선거구,강원특별자치도,강릉시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156302,658,66만원,0,1건
100157649,최경운,국민의힘,구시군의회의원,충청남도 보령시다선거구,충청남도,보령시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157649,656,66만원,0,1건
100158492,박천수,국민의힘,구시군의회의원,충청남도 공주시가선거구,충청남도,공주시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158492,651,65만원,0,2건
100158290,안광호,조국혁신당,기초단체장,인천광역시 영종구,인천광역시,영종구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158290,637,64만원,0,없음
100161701,이선옥,국민의힘,시도의원,인천광역시 남동구제2선거구,인천광역시,남동구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161701,633,63만원,633,없음
100158688,오한숙,국민의힘,시도의원,대전광역시 중구제2선거구,대전광역시,중구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158688,632,63만원,0,없음
100154646,고우람,조국혁신당,구시군의회의원,광주광역시 남구나선거구,광주광역시,남구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154646,630,63만원,0,2건
100165544,정소혜,더불어민주당,기초의원비례,전라남도 무안군,전라남도,무안군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165544,618,62만원,0,없음
100157887,박두형,국민의힘,구시군의회의원,경기도 여주시가선거구,경기도,여주시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157887,614,61만원,0,1건
100159744,최윤선,더불어민주당,구시군의회의원,전북특별자치도 무주군가선거구,전북특별자치도,무주군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159744,613,61만원,0,없음
100158390,박병철,국민의힘,시도의원,서울특별시 종로구제2선거구,서울특별시,종로구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158390,607,61만원,0,1건
100163564,박정임,무소속,기초단체장,경상남도 창원시,경상남도,창원시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163564,598,60만원,0,1건
100163216,이천수,국민의힘,구시군의회의원,경상남도 창원시아선거구,경상남도,창원시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163216,598,60만원,0,없음
100155727,양순봉,더불어민주당,시도의원,전남광주통합특별시 나주시제3선거구,전남광주통합특별시,나주시제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155727,596,60만원,0,1건
100158888,정세열,국민의힘,구시군의회의원,서울특별시 동작구마선거구,서울특별시,동작구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158888,589,59만원,0,1건
100161030,황기호,무소속,시도의원,대구광역시 수성구제2선거구,대구광역시,수성구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161030,588,59만원,0,1건
100156054,정세경,진보당,구시군의회의원,경기도 안산시사선거구,경기도,안산시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156054,588,59만원,0,없음
100165556,이경숙,국민의힘,기초의원비례,서울특별시 강동구,서울특별시,강동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165556,585,59만원,0,없음
100154121,김영자,무소속,구시군의회의원,전북특별자치도 군산시라선거구,전북특별자치도,군산시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154121,584,58만원,0,없음
100162767,배진수,무소속,구시군의회의원,부산광역시 사하구가선거구,부산광역시,사하구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162767,577,58만원,0,없음
100158454,이상수,국민의힘,구시군의회의원,인천광역시 남동구마선거구,인천광역시,남동구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158454,576,58만원,0,1건
100161350,최준구,국민의힘,구시군의회의원,경기도 평택시라선거구,경기도,평택시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161350,573,57만원,0,1건
100155350,서태모,개혁신당,구시군의회의원,충청남도 서산시마선거구,충청남도,서산시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155350,571,57만원,0,없음
100164335,김영선,국민의힘,기초의원비례,경기도 고양시,경기도,고양시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164335,571,57만원,0,1건
100164779,이솔,더불어민주당,기초의원비례,경상북도 포항시,경상북도,포항시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164779,569,57만원,0,없음
100163408,도성훈,무소속,교육감,인천광역시 인천광역시,인천광역시,인천광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163408,568,57만원,0,없음
100163349,강범석,국민의힘,기초단체장,인천광역시 서구,인천광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163349,567,57만원,0,1건
100156256,백창민,무소속,시도의원,전북특별자치도 김제시제2선거구,전북특별자치도,김제시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156256,563,56만원,0,없음
100161102,김상선,더불어민주당,구시군의회의원,경상북도 영양군가선거구,경상북도,영양군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161102,559,56만원,0,1건
100155799,양달막,더불어민주당,구시군의회의원,부산광역시 금정구가선거구,부산광역시,금정구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155799,553,55만원,0,없음
100155845,김진희,더불어민주당,구시군의회의원,경기도 남양주시사선거구,경기도,남양주시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155845,549,55만원,0,3건
100155611,민경선,더불어민주당,기초단체장,경기도 고양시,경기도,고양시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155611,547,55만원,0,1건
100162820,김성욱,개혁신당,구시군의회의원,경기도 화성시다선거구,경기도,화성시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162820,545,55만원,0,없음
100160448,박성곤,국민의힘,구시군의회의원,경상북도 청도군나선거구,경상북도,청도군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160448,542,54만원,0,1건
100157957,허윤옥,국민의힘,구시군의회의원,경상남도 김해시마선거구,경상남도,김해시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157957,539,54만원,0,없음
100165661,윤미숙,더불어민주당,기초의원비례,경기도 의정부시,경기도,의정부시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165661,536,54만원,0,없음
100164206,서주영,더불어민주당,기초의원비례,인천광역시 남동구,인천광역시,남동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164206,530,53만원,0,없음
100161075,구점득,국민의힘,구시군의회의원,경상남도 창원시나선거구,경상남도,창원시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161075,529,53만원,0,없음
100163610,안치용,국민의힘,구시군의회의원,경기도 용인시라선거구,경기도,용인시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163610,528,53만원,0,없음
100157584,황금석,국민의힘,구시군의회의원,경기도 성남시라선거구,경기도,성남시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157584,528,53만원,0,없음
100157554,박기범,더불어민주당,구시군의회의원,경기도 성남시다선거구,경기도,성남시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157554,525,53만원,0,없음
100163057,이대준,무소속,구시군의회의원,서울특별시 서대문구마선거구,서울특별시,서대문구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163057,525,53만원,0,없음
100161511,이금선,국민의힘,시도의원,대전광역시 유성구제4선거구,대전광역시,유성구제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161511,524,52만원,0,없음
100158418,조상기,조국혁신당,구시군의회의원,충청남도 천안시차선거구,충청남도,천안시차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158418,520,52만원,0,1건
100154878,송경남,진보당,시도의원,제주특별자치도 제주특별자치도 제주시 이도2동을선거구,제주특별자치도,제주특별자치도 제주시 이도2동을선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154878,519,52만원,0,없음
100161627,여주희,국민의힘,구시군의회의원,경상북도 안동시가선거구,경상북도,안동시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161627,518,52만원,0,없음
100159420,김성현,국민의힘,구시군의회의원,경상북도 의성군라선거구,경상북도,의성군라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159420,517,52만원,0,1건
100155250,박선우영,더불어민주당,구시군의회의원,광주광역시 남구다선거구,광주광역시,남구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155250,517,52만원,0,1건
100160344,황준우,더불어민주당,구시군의회의원,부산광역시 기장군나선거구,부산광역시,기장군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160344,513,51만원,0,없음
100159963,김지숙,진보당,구시군의회의원,충청남도 부여군다선거구,충청남도,부여군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159963,511,51만원,0,없음
100161722,김경호,국민의힘,구시군의회의원,경상북도 성주군가선거구,경상북도,성주군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161722,509,51만원,0,없음
100160236,김정원,무소속,구시군의회의원,전라남도 신안군가선거구,전라남도,신안군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160236,503,50만원,0,1건
100155655,강석환,더불어민주당,구시군의회의원,충청남도 서산시다선거구,충청남도,서산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155655,501,50만원,0,없음
100163266,전석광,국민의힘,구시군의회의원,대전광역시 대덕구다선거구,대전광역시,대덕구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163266,500,50만원,0,1건
100154987,김명숙,진보당,구시군의회의원,광주광역시 광산구라선거구,광주광역시,광산구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154987,499,50만원,0,1건
100161236,안재철,무소속,구시군의회의원,경상북도 경주시가선거구,경상북도,경주시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161236,497,50만원,0,4건
100160804,김학기,국민의힘,시도의원,경기도 의왕시제2선거구,경기도,의왕시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160804,496,50만원,0,없음
100158452,장갑순,국민의힘,구시군의회의원,충청남도 서산시가선거구,충청남도,서산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158452,494,49만원,0,없음
100164110,곽애자,더불어민주당,기초의원비례,충청북도 충주시,충청북도,충주시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164110,487,49만원,0,없음
100156967,엄승용,국민의힘,기초단체장,충청남도 보령시,충청남도,보령시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156967,484,48만원,0,없음
100161486,이승로,더불어민주당,기초단체장,서울특별시 성북구,서울특별시,성북구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161486,481,48만원,0,없음
100155801,윤권근,무소속,시도의원,대구광역시 달서구제5선거구,대구광역시,달서구제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155801,476,48만원,0,없음
100155875,이경민,더불어민주당,구시군의회의원,강원특별자치도 원주시아선거구,강원특별자치도,원주시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155875,473,47만원,0,1건
100156284,임동현,더불어민주당,시도의원,충청북도 청주시제14선거구,충청북도,청주시제14선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156284,471,47만원,0,1건
100160536,정현웅,더불어민주당,구시군의회의원,전라남도 함평군나선거구,전라남도,함평군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160536,469,47만원,0,1건
100161753,박재성,국민의힘,구시군의회의원,인천광역시 계양구나선거구,인천광역시,계양구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161753,468,47만원,0,1건
100162087,유충상,무소속,구시군의회의원,경상북도 영주시나선거구,경상북도,영주시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162087,463,46만원,0,1건
100163542,이희정,더불어민주당,구시군의회의원,충청남도 계룡시가선거구,충청남도,계룡시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163542,458,46만원,0,없음
100162436,민병춘,무소속,구시군의회의원,충청남도 논산시다선거구,충청남도,논산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162436,457,46만원,0,없음
100161691,문정환,더불어민주당,구시군의회의원,강원특별자치도 원주시자선거구,강원특별자치도,원주시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161691,455,46만원,0,2건
100164499,문수연,조국혁신당,광역의원비례,대전광역시 대전광역시,대전광역시,대전광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164499,454,45만원,0,없음
100161570,김기남,더불어민주당,구시군의회의원,경기도 김포시나선거구,경기도,김포시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161570,452,45만원,0,없음
100157509,임준택,무소속,구시군의회의원,전라남도 나주시라선거구,전라남도,나주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157509,448,45만원,0,2건
100161958,김대순,무소속,구시군의회의원,경상북도 문경시다선거구,경상북도,문경시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161958,447,45만원,0,6건
100158139,김석훈,국민의힘,국회의원(재보궐),경기도 안산시갑,경기도,안산시갑,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158139,446,45만원,0,4건
100158795,이덕무,무소속,구시군의회의원,경상남도 함안군다선거구,경상남도,함안군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158795,445,45만원,0,1건
100163134,유정복,국민의힘,시도지사,인천광역시 인천광역시,인천광역시,인천광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163134,443,44만원,0,없음
100162225,임문주,무소속,구시군의회의원,서울특별시 강서구나선거구,서울특별시,강서구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162225,441,44만원,0,없음
100161196,김세윤,더불어민주당,구시군의회의원,전라남도 완도군나선거구,전라남도,완도군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161196,440,44만원,0,1건
100161695,정재정,무소속,구시군의회의원,경상북도 김천시다선거구,경상북도,김천시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161695,437,44만원,0,1건
100164595,장갑호,더불어민주당,시도의원,대구광역시 달서구제2선거구,대구광역시,달서구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164595,436,44만원,0,1건
100162008,김성호,국민의힘,구시군의회의원,경상북도 영덕군나선거구,경상북도,영덕군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162008,433,43만원,0,3건
100161461,송민선,국민의힘,구시군의회의원,대구광역시 남구나선거구,대구광역시,남구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161461,429,43만원,0,없음
