huboid,name,party,party_short,office,sdName,sggName,region,criminal_record_count,has_criminal_record,ocr_categories,official_vetting_categories,economic_trust_categories,election_integrity_categories,public_admin_categories,tax_public_money_categories,traffic_safety_categories,has_official_vetting_record,has_hard_vetting_record,has_economic_trust_record,has_election_integrity_record,has_public_admin_record,has_tax_public_money_record,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,has_tax_arrears_5y,has_tax_arrears_current,has_money_trust_flag,has_any_vetting_flag,is_uncontested_candidate,job,career1,career2,nec_detail_url
100161609,조용진,국민의힘,국힘,시도의원,경상북도,김천시제3선거구,경상북도 김천시제3선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,(현)경상북도의회의원,(현)제12대 경상북도의회의원,,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161609
100163912,김대진,국민의힘,국힘,시도의원,경상북도,안동시제1선거구,경상북도 안동시제1선거구,2,True,"농수산, 도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,3307,330만원,0,0원,True,False,True,True,True,경북도의원,(현)경북도의원,(전)안동청년유도회 회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163912
100163647,최미연,더불어민주당,민주당,시도의원,경상북도,안동시제2선거구,경상북도 안동시제2선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,사)경북문화유산보존회 사무국장,(전)독립기념관 이사,(현)더불어민주당 경북도당 교육·연수 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163647
100163691,권백신,국민의힘,국힘,시도의원,경상북도,안동시제2선거구,경상북도 안동시제2선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,374,37만원,0,0원,True,False,True,True,False,무직,(전)국토교통부 장관정책보좌관,(전)코레일관광개발(주) 대표이사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163691
100163493,손진걸,더불어민주당,민주당,시도의원,경상북도,안동시제3선거구,경상북도 안동시제3선거구,2,True,"교통사고, 도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,107,10만원,0,0원,True,False,True,True,False,소상공인(교학사 대표),(현)교학사 대표,(현)웅부어울림 마을관리 사회적협동조합 이사장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163493
100162959,김정대,국민의힘,국힘,시도의원,경상북도,안동시제3선거구,경상북도 안동시제3선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,(주)한옥기와지붕조명 대표이사,(현)국민의힘 안동.예천 당원협의회 운영위원,(전)사단법인 한국예술문화단체총연합회 안동지회 감사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162959
100162046,김용현,국민의힘,국힘,시도의원,경상북도,구미시제1선거구,경상북도 구미시제1선거구,1,True,,,,,,,,False,False,False,False,False,False,125,12만원,0,0원,True,False,True,True,False,경상북도의회의원,(전)국민의힘 구미시갑 당원협의회 부위원장 회장,(현)경상북도의회 K한류확산특별위원회 위원장 ,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162046
100163230,권성철,더불어민주당,민주당,시도의원,경상북도,구미시제2선거구,경상북도 구미시제2선거구,2,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,1412,141만원,0,0원,True,False,True,True,False,건설업,(전)구미시 옥계동부초등학교 운영위원장 ,(현)더불어민주당당대표특보단(특별보좌역),https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163230
100162281,정세현,국민의힘,국힘,시도의원,경상북도,구미시제2선거구,경상북도 구미시제2선거구,2,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,국민의힘 구미시갑 당원협의회 사무국장 ,(전)경상북도의회의원,(현)국민의힘 구미시갑 당원협의회 사무국장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162281
100163102,이준모,더불어민주당,민주당,시도의원,경상북도,구미시제3선거구,경상북도 구미시제3선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)디오션시스템 대표,(현)더불어민주당 경북도당 직능위원회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163102
100162123,허복,국민의힘,국힘,시도의원,경상북도,구미시제3선거구,경상북도 구미시제3선거구,2,True,"도로교통, 환경",,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,경상북도의회의원,(전)구미시의회 6대 의장,(현)경상북도의회의원 ,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162123
100162866,채한성,더불어민주당,민주당,시도의원,경상북도,구미시제4선거구,경상북도 구미시제4선거구,0,False,,,,,,,,False,False,False,False,False,False,169,16만원,0,0원,True,False,True,True,False,(주)희망나눔터 이사,(전)상모사곡동 통장협의회장,(현)더불어민주당 경북도당 직능위원회 부위원장 ,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162866
100162304,김일수,국민의힘,국힘,시도의원,경상북도,구미시제4선거구,경상북도 구미시제4선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,(주)미래물류 대표이사,(전)구미시배드민턴협회장,(현)경상북도의회의원 ,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162304
100165178,이정태,더불어민주당,민주당,시도의원,경상북도,구미시제5선거구,경상북도 구미시제5선거구,1,True,교통사고,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,회사원,(전)더불어민주당 구미을 지역위원회 사무국장,(전)경북지방노동위 근로자위원 ,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165178
100157921,이명희,국민의힘,국힘,시도의원,경상북도,구미시제5선거구,경상북도 구미시제5선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)구미시의회의원(6대.9대),(전)고아읍발전협의회 회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157921
100162230,김득환,더불어민주당,민주당,시도의원,경상북도,구미시제6선거구,경상북도 구미시제6선거구,1,True,,,,,,,,False,False,False,False,False,False,3552,355만원,0,0원,True,False,True,True,False,정당인,(전)경상북도의회의원 ,(현)오상 동문 장학회 이사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162230
100162547,윤종호,국민의힘,국힘,시도의원,경상북도,구미시제6선거구,경상북도 구미시제6선거구,0,False,,,,,,,,False,False,False,False,False,False,3508,350만원,0,0원,True,False,True,True,False,경상북도의회의원,(현)구미대학교 부교수,"(전)구미시의회의원(6,7,8대)",https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162547
100162713,문창균,더불어민주당,민주당,시도의원,경상북도,구미시제7선거구,경상북도 구미시제7선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,무직 ,(전)구미시 정무보좌관 ,(현)더불어민주당 경북도당 직능위원회 부위원장 ,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162713
100162522,김창혁,국민의힘,국힘,시도의원,경상북도,구미시제7선거구,경상북도 구미시제7선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,경상북도의회의원 ,(현)경상북도의회의원,(현)건축사 ,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162522
100162375,이지연,더불어민주당,민주당,시도의원,경상북도,구미시제8선거구,경상북도 구미시제8선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,구미시의회의원,(전)제8대 구미시의회의원,(현)제9대 구미시의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162375
100158319,백순창,국민의힘,국힘,시도의원,경상북도,구미시제8선거구,경상북도 구미시제8선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,경상북도의회의원,(현)경상북도의회의원,(현)양포동발전협의회 부회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158319
100161253,조중열,더불어민주당,민주당,시도의원,경상북도,영주시제1선거구,경상북도 영주시제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,회사원,"전)영주경찰서, 봉화경찰서근무",전)봉화경찰서직장협의회위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161253
100160118,우충무,국민의힘,국힘,시도의원,경상북도,영주시제1선거구,경상북도 영주시제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정치인,(현) 제9대 영주시의회 시민행복위원장,(전) 제8대 영주시의회 의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160118
100163894,최인식,더불어민주당,민주당,시도의원,경상북도,영주시제2선거구,경상북도 영주시제2선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,건설업,(전) 영주시 3대 시의원,(현) 바르게 살기 휴천1동 위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163894
100156833,임무석,국민의힘,국힘,시도의원,경상북도,영주시제2선거구,경상북도 영주시제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전) 제11대 경상북도의회의원,(전) 영주시보건소장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156833
100163884,이춘우,국민의힘,국힘,시도의원,경상북도,영천시제1선거구,경상북도 영천시제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,경상북도의회의원,(현)제12대 경북도의회 후반기 의회운영위원회 위원장,(전)제5·6·7대 영천시의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163884
100158151,윤승오,국민의힘,국힘,시도의원,경상북도,영천시제2선거구,경상북도 영천시제2선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,True,경상북도의회 의원,(현)경상북도의회 의원,(전)경상북도의회 전반기 교육위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158151
100154956,송병길,국민의힘,국힘,시도의원,경상북도,상주시제1선거구,경상북도 상주시제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,법무사,(전)대구지방법원사법보좌관(법원부이사관),(현)상주문화원 부원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154956
100155517,김진욱,국민의힘,국힘,시도의원,경상북도,상주시제2선거구,경상북도 상주시제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)제11대 경상북도의회의원,,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155517
100162543,박영서,국민의힘,국힘,시도의원,경상북도,문경시제1선거구,경상북도 문경시제1선거구,1,True,뇌물,뇌물,뇌물,,,,,True,True,True,False,False,False,0,0원,0,0원,False,False,True,True,False,경상북도의회의원,(전)문경시생활체육회 회장,(현)경상북도의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162543
100162248,김창기,국민의힘,국힘,시도의원,경상북도,문경시제2선거구,경상북도 문경시제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,정당인,(현)경상북도의회의원(건설소방위원),"(전)제7대, 제8대 문경시의회의원(제8대 후반기 의장)",https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162248
100162667,전봉근,더불어민주당,민주당,시도의원,경상북도,경산시제1선거구,경상북도 경산시제1선거구,1,True,교통사고,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,경산시의회의원,(현)제9대 경산시의회의원,(현)더불어민주당 경북도당 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162667
100162669,백운성,국민의힘,국힘,시도의원,경상북도,경산시제1선거구,경상북도 경산시제1선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,정당인,(전)경산청년회의소 회장,(현)경산농업협동조합 이사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162669
100160187,윤기현,국민의힘,국힘,시도의원,경상북도,경산시제2선거구,경상북도 경산시제2선거구,1,True,도박,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(현)경산시의회의원,(현)대구가톨릭대학교 외래산학협력 교수,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160187
100163592,윤중호,더불어민주당,민주당,시도의원,경상북도,경산시제3선거구,경상북도 경산시제3선거구,1,True,공직선거법,공직선거법,,공직선거법,,,,True,True,False,True,False,False,0,0원,0,0원,False,False,False,True,False,하양양지태양광발전소 대표,(현)하양양지태양광발전소 대표,(전)제4대 경산시의회 의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163592
100157499,우영봉,국민의힘,국힘,시도의원,경상북도,경산시제3선거구,경상북도 경산시제3선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)국민의힘 경북도당 부위원장,(현)국민의힘 경산시 당원협의회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157499
100163425,장말선,더불어민주당,민주당,시도의원,경상북도,경산시제4선거구,경상북도 경산시제4선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,자영업,(전)경산 수정라이온스 클럽 회장,(전)자인초등학교 녹색어머니 회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163425
100163094,박채아,국민의힘,국힘,시도의원,경상북도,경산시제4선거구,경상북도 경산시제4선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,세무사,(현)경상북도의회 교육위원장,(현)박채아세무사사무소 대표세무사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163094
100163421,배향선,더불어민주당,민주당,시도의원,경상북도,경산시제5선거구,경상북도 경산시제5선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)제8대 경산시의원,(현)더불어민주당 중앙당 정책위원회 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163421
100162919,이철식,국민의힘,국힘,시도의원,경상북도,경산시제5선거구,경상북도 경산시제5선거구,2,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,경상북도의회의원,(현)제12대 경상북도의회의원,"(전)제7,8대 경산시의원",https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162919
100158156,박지혁,국민의힘,국힘,시도의원,경상북도,의성군제1선거구,경상북도 의성군제1선거구,1,True,,,,,,,,False,False,False,False,False,False,5309,530만원,0,0원,True,False,True,True,False,사회복지법인 영해복지재단 대표이사,(전)민주평화통일자문회의 의성군협의회장,(현)경상북도컬링협회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158156
100156763,김수문,국민의힘,국힘,시도의원,경상북도,의성군제2선거구,경상북도 의성군제2선거구,2,True,"공무집행방해, 도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,True,임대업,(전)제5대 의성군의회 의장,"(전)제10대, 제11대 경상북도의회 의원",https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156763
100156646,신효광,국민의힘,국힘,시도의원,경상북도,청송군선거구,경상북도 청송군선거구,2,True,"공직선거법, 도로교통, 음주·위험운전","공직선거법, 음주·위험운전",,공직선거법,,,음주·위험운전,True,True,False,True,False,False,0,0원,0,0원,False,False,False,True,True,경상북도의회의원,(전)청송군의회의원(부의장),(현)경상북도의회의원(농수산위원장),https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156646
100155778,이종열,국민의힘,국힘,시도의원,경상북도,영양군선거구,경상북도 영양군선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,주식회사 태성에이앤씨 대표이사,(전)경상북도의회의원,(현)국민의힘 영양군당원협의회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155778
100156532,임민혁,더불어민주당,민주당,시도의원,경상북도,영덕군선거구,경상북도 영덕군선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,한국프로스포츠협회 강사,(전)프로축구선수,(현)영덕군 축구협회 이사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156532
100154133,황재철,국민의힘,국힘,시도의원,경상북도,영덕군선거구,경상북도 영덕군선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,경상북도의회의원,(현)경상북도의회 국민의힘 정책위원장,(전)경상북도의회 예산결산특별위원회 위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154133
100156764,이종평,국민의힘,국힘,시도의원,경상북도,청도군선거구,경상북도 청도군선거구,1,True,농수산,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,무직,(전)경상북도 새마을회 회장,(전)대경대학교 산학협력 부총장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156764
100161819,노성환,국민의힘,국힘,시도의원,경상북도,고령군선거구,경상북도 고령군선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,True,경상북도의회 의원,(현)경상북도의회 의원(농수산위원회),(현)국민의힘 경북도당 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161819
100161815,도희재,국민의힘,국힘,시도의원,경상북도,성주군선거구,경상북도 성주군선거구,3,True,"뇌물, 사기, 허위공문서·문서위조·공용서류","뇌물, 사기, 허위공문서·문서위조·공용서류","뇌물, 사기",,허위공문서·문서위조·공용서류,,,True,True,True,False,True,False,0,0원,0,0원,False,False,True,True,True,성주군의회의원,(현)성주군의회 의장,(전)성주라이온스클럽 회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161815
100162234,정한석,국민의힘,국힘,시도의원,경상북도,칠곡군제1선거구,경상북도 칠곡군제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,경상북도의회의원,(현)경상북도의회의원,(현)국민의힘 경북도당부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162234
100162242,박순범,국민의힘,국힘,시도의원,경상북도,칠곡군제2선거구,경상북도 칠곡군제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,경상북도의원,(현)경상북도의회 건설소방위원장,(전)국회의원보좌관,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162242
100156670,김재환,국민의힘,국힘,시도의원,경상북도,예천군제1선거구,경상북도 예천군제1선거구,1,True,음주·위험운전,음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,농업,(전)국제라이온스협회 356-E(경북)지구 32대 총재,(현)예천군체육회 부회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156670
100160907,정광주,더불어민주당,민주당,시도의원,경상북도,예천군제2선거구,경상북도 예천군제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(현)민주평화통일자문회의 예천군협의회 자문위원,(전)예천군 아픈아이 병원동행 서비스센터 센터장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160907
100160103,최병욱,국민의힘,국힘,시도의원,경상북도,예천군제2선거구,경상북도 예천군제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,예천군의회의원,(전)제9대 예천군의회 전반기 의장,(현)예천군의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160103
100154425,권영만,국민의힘,국힘,시도의원,경상북도,봉화군선거구,경상북도 봉화군선거구,2,True,"건축·건설·부동산, 폭력",,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,봉화풀마트 대표,(전)경상북도의회 의원,(현)봉화풀마트 대표,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154425
100160178,김재준,국민의힘,국힘,시도의원,경상북도,울진군선거구,경상북도 울진군선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,경상북도의회의원,(전)울진군 부군수,(현)경상북도의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160178
100154170,정윤태,국민의힘,국힘,시도의원,경상북도,울릉군선거구,경상북도 울릉군선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,무직,(전) 울릉읍장,(현) 동국대학교 총동창회 부회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154170
100157106,홍기월,더불어민주당,민주당,시도의원,전남광주통합특별시,동구제1선거구,전남광주통합특별시 동구제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광주광역시의회의원,(현)더불어민주당 중앙당 정책위원회 부위원장,(현)더불어민주당 광주시당 예산결산위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157106
100156289,노진성,더불어민주당,민주당,시도의원,전남광주통합특별시,동구제2선거구,전남광주통합특별시 동구제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전) 제9대 동구의회 의원,(현) 더불어민주당 중앙당 부대변인,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156289
100154835,강수훈,더불어민주당,민주당,시도의원,전남광주통합특별시,서구제1선거구,전남광주통합특별시 서구제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광주광역시의회의원,(전) 더불어민주당 광주광역시당 대변인,(현) 광주광역시의회 AI특별위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154835
100160569,오미섭,더불어민주당,민주당,시도의원,전남광주통합특별시,서구제2선거구,전남광주통합특별시 서구제2선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광주광역시 서구의원,(현) 광주광역시 서구의회 기후위기대응 특별위원장,(전) 대통령직속 민주평통 광주광역시 서구협의회 간사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160569
100163973,고경애,더불어민주당,민주당,시도의원,전남광주통합특별시,서구제3선거구,전남광주통합특별시 서구제3선거구,1,True,교통사고,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,서구의회의원,(전) 제9대 서구의회 전반기 의장,(현) 더불어민주당 중앙당 정책위원회 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163973
100156009,심철의,더불어민주당,민주당,시도의원,전남광주통합특별시,서구제4선거구,전남광주통합특별시 서구제4선거구,0,False,,,,,,,,False,False,False,False,False,False,377,37만원,0,0원,True,False,True,True,False,제9대 광주광역시의원,(현) 더불어민주당 광주광역시당 대변인,(전) 제9대 광주광역시의회 전반기 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156009
100160011,노소영,더불어민주당,민주당,시도의원,전남광주통합특별시,남구제1선거구,전남광주통합특별시 남구제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,제9대 남구의회의원,(현) 제9대 남구의회의원 운영위원장,(현) 유네스코광주전남협의회 부회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160011
100155814,강원호,더불어민주당,민주당,시도의원,전남광주통합특별시,남구제1선거구,전남광주통합특별시 남구제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,자영업,(전) 제7대 광주광역시 남구의회의장,(전) 대통령직속 국가균형발전위원회 국민소통특별위원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155814
100157517,임미란,더불어민주당,민주당,시도의원,전남광주통합특별시,남구제1선거구,전남광주통합특별시 남구제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광주광역시의회 의원,(현) 제9대 광주광역시의회 의원,(전) 더불어민주당 광주광역시당 여성위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157517
100158960,박상길,더불어민주당,민주당,시도의원,전남광주통합특별시,남구제2선거구,전남광주통합특별시 남구제2선거구,2,True,"공직선거법, 도로교통, 음주·위험운전","공직선거법, 음주·위험운전",,공직선거법,,,음주·위험운전,True,True,False,True,False,False,0,0원,0,0원,False,False,False,True,False,제9대 남구의회 의원,(현) 광주동구남구을 안도걸국회의원 정무특별보좌관,(현) 제9대 남구의회 의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158960
100161101,이숙희,더불어민주당,민주당,시도의원,전남광주통합특별시,북구제1선거구,전남광주통합특별시 북구제1선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광주광역시 북구의회의원,(현)광주광역시 북구의회 안전도시위원회 위원장,(전)더불어민주당 중앙당 보육특별위원회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161101
